orderDate,orderDate_Year,orderDate_Quarter,orderDate_Month,orderDate_Week,orderDate_Date,fiscalMonth,fiscalQuart,fiscalWeek,fiscalYear
08/27/06,2006,3,8,35,27,5,2,22,2006
08/27/06,2006,3,8,35,27,5,2,22,2006
08/27/06,2006,3,8,35,27,5,2,22,2006
06/10/08,2008,2,6,24,10,3,1,11,2008
06/26/08,2008,2,6,26,26,3,1,13,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/14/08,2008,2,6,24,14,3,1,11,2008
06/07/10,2010,2,6,24,7,3,1,11,2010
06/21/08,2008,2,6,25,21,3,1,12,2008
06/28/08,2008,2,6,26,28,3,1,13,2008
06/28/08,2008,2,6,26,28,3,1,13,2008
06/28/08,2008,2,6,26,28,3,1,13,2008
01/03/06,2006,1,1,1,3,10,4,40,2005
06/29/08,2008,2,6,27,29,3,1,14,2008
08/31/09,2009,3,8,36,31,5,2,23,2009
02/24/08,2008,1,2,9,24,11,4,48,2007
02/24/08,2008,1,2,9,24,11,4,48,2007
02/13/08,2008,1,2,7,13,11,4,46,2007
02/13/08,2008,1,2,7,13,11,4,46,2007
05/07/08,2008,2,5,19,7,2,1,6,2008
05/07/08,2008,2,5,19,7,2,1,6,2008
05/27/08,2008,2,5,22,27,2,1,9,2008
02/11/08,2008,1,2,7,11,11,4,46,2007
08/24/10,2010,3,8,35,24,5,2,22,2010
08/24/10,2010,3,8,35,24,5,2,22,2010
02/02/06,2006,1,2,5,2,11,4,44,2005
08/17/08,2008,3,8,34,17,5,2,21,2008
08/17/08,2008,3,8,34,17,5,2,21,2008
08/13/08,2008,3,8,33,13,5,2,20,2008
08/10/08,2008,3,8,33,10,5,2,20,2008
01/03/10,2010,1,1,2,3,10,4,41,2009
12/29/09,2009,4,12,1,29,9,3,40,2009
12/29/09,2009,4,12,1,29,9,3,40,2009
12/29/09,2009,4,12,1,29,9,3,40,2009
01/24/10,2010,1,1,5,24,10,4,44,2009
01/24/10,2010,1,1,5,24,10,4,44,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
10/22/08,2008,4,10,43,22,7,3,30,2008
05/02/07,2007,2,5,18,2,2,1,5,2007
05/02/07,2007,2,5,18,2,2,1,5,2007
05/02/07,2007,2,5,18,2,2,1,5,2007
09/25/08,2008,3,9,39,25,6,2,26,2008
12/26/07,2007,4,12,52,26,9,3,39,2007
10/01/08,2008,4,10,40,1,7,3,27,2008
10/01/08,2008,4,10,40,1,7,3,27,2008
10/22/08,2008,4,10,43,22,7,3,30,2008
10/12/08,2008,4,10,42,12,7,3,29,2008
06/10/10,2010,2,6,24,10,3,1,11,2010
06/10/10,2010,2,6,24,10,3,1,11,2010
10/04/08,2008,4,10,40,4,7,3,27,2008
10/09/08,2008,4,10,41,9,7,3,28,2008
05/29/10,2010,2,5,22,29,2,1,9,2010
05/23/10,2010,2,5,22,23,2,1,9,2010
05/21/10,2010,2,5,21,21,2,1,8,2010
05/25/10,2010,2,5,22,25,2,1,9,2010
05/25/10,2010,2,5,22,25,2,1,9,2010
11/19/07,2007,4,11,47,19,8,3,34,2007
01/12/09,2009,1,1,3,12,10,4,42,2008
12/10/05,2005,4,12,50,10,9,3,37,2005
04/24/05,2005,2,4,18,24,1,1,5,2005
11/21/08,2008,4,11,47,21,8,3,34,2008
11/21/08,2008,4,11,47,21,8,3,34,2008
05/28/09,2009,2,5,22,28,2,1,9,2009
05/15/08,2008,2,5,20,15,2,1,7,2008
05/15/08,2008,2,5,20,15,2,1,7,2008
05/29/09,2009,2,5,22,29,2,1,9,2009
06/19/09,2009,2,6,25,19,3,1,12,2009
06/19/09,2009,2,6,25,19,3,1,12,2009
07/07/09,2009,3,7,28,7,4,2,15,2009
07/07/09,2009,3,7,28,7,4,2,15,2009
07/07/09,2009,3,7,28,7,4,2,15,2009
07/04/09,2009,3,7,27,4,4,2,14,2009
07/04/09,2009,3,7,27,4,4,2,14,2009
07/04/09,2009,3,7,27,4,4,2,14,2009
07/04/09,2009,3,7,27,4,4,2,14,2009
06/01/09,2009,2,6,23,1,3,1,10,2009
07/20/09,2009,3,7,30,20,4,2,17,2009
07/25/09,2009,3,7,30,25,4,2,17,2009
07/18/09,2009,3,7,29,18,4,2,16,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
07/10/09,2009,3,7,28,10,4,2,15,2009
07/24/09,2009,3,7,30,24,4,2,17,2009
07/31/09,2009,3,7,31,31,4,2,18,2009
07/10/09,2009,3,7,28,10,4,2,15,2009
02/20/10,2010,1,2,8,20,11,4,47,2009
02/20/10,2010,1,2,8,20,11,4,47,2009
02/20/10,2010,1,2,8,20,11,4,47,2009
02/04/10,2010,1,2,6,4,11,4,45,2009
02/19/10,2010,1,2,8,19,11,4,47,2009
01/10/06,2006,1,1,2,10,10,4,41,2005
01/10/06,2006,1,1,2,10,10,4,41,2005
04/26/08,2008,2,4,17,26,1,1,4,2008
07/31/09,2009,3,7,31,31,4,2,18,2009
07/31/09,2009,3,7,31,31,4,2,18,2009
02/10/10,2010,1,2,7,10,11,4,46,2009
02/10/10,2010,1,2,7,10,11,4,46,2009
04/17/08,2008,2,4,16,17,1,1,3,2008
01/28/08,2008,1,1,5,28,10,4,44,2007
10/29/05,2005,4,10,44,29,7,3,31,2005
10/29/05,2005,4,10,44,29,7,3,31,2005
05/27/08,2008,2,5,22,27,2,1,9,2008
06/07/08,2008,2,6,23,7,3,1,10,2008
06/07/08,2008,2,6,23,7,3,1,10,2008
12/11/07,2007,4,12,50,11,9,3,37,2007
12/03/07,2007,4,12,49,3,9,3,36,2007
12/02/07,2007,4,12,49,2,9,3,36,2007
12/04/07,2007,4,12,49,4,9,3,36,2007
12/04/07,2007,4,12,49,4,9,3,36,2007
11/25/07,2007,4,11,48,25,8,3,35,2007
11/25/07,2007,4,11,48,25,8,3,35,2007
07/06/05,2005,3,7,28,6,4,2,15,2005
09/15/05,2005,3,9,38,15,6,2,25,2005
04/15/06,2006,2,4,15,15,1,1,2,2006
09/07/07,2007,3,9,36,7,6,2,23,2007
08/31/05,2005,3,8,36,31,5,2,23,2005
04/11/06,2006,2,4,15,11,1,1,2,2006
04/11/06,2006,2,4,15,11,1,1,2,2006
04/29/06,2006,2,4,17,29,1,1,4,2006
04/29/06,2006,2,4,17,29,1,1,4,2006
09/09/05,2005,3,9,37,9,6,2,24,2005
09/09/05,2005,3,9,37,9,6,2,24,2005
09/09/05,2005,3,9,37,9,6,2,24,2005
05/05/06,2006,2,5,18,5,2,1,5,2006
05/05/06,2006,2,5,18,5,2,1,5,2006
03/20/06,2006,1,3,12,20,12,4,51,2005
03/20/06,2006,1,3,12,20,12,4,51,2005
03/20/06,2006,1,3,12,20,12,4,51,2005
03/20/06,2006,1,3,12,20,12,4,51,2005
12/29/09,2009,4,12,1,29,9,3,40,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
03/12/06,2006,1,3,11,12,12,4,50,2005
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
12/21/09,2009,4,12,52,21,9,3,39,2009
12/21/09,2009,4,12,52,21,9,3,39,2009
12/07/09,2009,4,12,50,7,9,3,37,2009
12/07/09,2009,4,12,50,7,9,3,37,2009
12/18/09,2009,4,12,51,18,9,3,38,2009
12/18/09,2009,4,12,51,18,9,3,38,2009
11/20/09,2009,4,11,47,20,8,3,34,2009
11/20/09,2009,4,11,47,20,8,3,34,2009
07/25/07,2007,3,7,30,25,4,2,17,2007
07/25/07,2007,3,7,30,25,4,2,17,2007
01/09/10,2010,1,1,2,9,10,4,41,2009
01/09/10,2010,1,1,2,9,10,4,41,2009
01/09/10,2010,1,1,2,9,10,4,41,2009
07/19/07,2007,3,7,29,19,4,2,16,2007
10/20/06,2006,4,10,42,20,7,3,29,2006
10/20/06,2006,4,10,42,20,7,3,29,2006
10/20/06,2006,4,10,42,20,7,3,29,2006
03/16/09,2009,1,3,12,16,12,4,51,2008
03/16/09,2009,1,3,12,16,12,4,51,2008
07/16/07,2007,3,7,29,16,4,2,16,2007
07/16/07,2007,3,7,29,16,4,2,16,2007
08/07/07,2007,3,8,32,7,5,2,19,2007
07/30/07,2007,3,7,31,30,4,2,18,2007
07/24/07,2007,3,7,30,24,4,2,17,2007
07/24/07,2007,3,7,30,24,4,2,17,2007
01/25/07,2007,1,1,4,25,10,4,43,2006
01/20/09,2009,1,1,4,20,10,4,43,2008
03/05/10,2010,1,3,10,5,12,4,49,2009
01/21/10,2010,1,1,4,21,10,4,43,2009
01/21/10,2010,1,1,4,21,10,4,43,2009
01/21/07,2007,1,1,4,21,10,4,43,2006
01/21/07,2007,1,1,4,21,10,4,43,2006
01/21/07,2007,1,1,4,21,10,4,43,2006
01/04/07,2007,1,1,1,4,10,4,40,2006
01/04/07,2007,1,1,1,4,10,4,40,2006
01/04/07,2007,1,1,1,4,10,4,40,2006
02/24/10,2010,1,2,9,24,11,4,48,2009
01/27/07,2007,1,1,4,27,10,4,43,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
01/08/07,2007,1,1,2,8,10,4,41,2006
02/07/07,2007,1,2,6,7,11,4,45,2006
01/20/07,2007,1,1,3,20,10,4,42,2006
01/22/10,2010,1,1,4,22,10,4,43,2009
04/07/09,2009,2,4,15,7,1,1,2,2009
04/07/09,2009,2,4,15,7,1,1,2,2009
04/07/09,2009,2,4,15,7,1,1,2,2009
03/21/09,2009,1,3,12,21,12,4,51,2008
03/21/09,2009,1,3,12,21,12,4,51,2008
04/06/09,2009,2,4,15,6,1,1,2,2009
04/05/09,2009,2,4,15,5,1,1,2,2009
03/26/09,2009,1,3,13,26,12,4,0,2008
04/04/09,2009,2,4,14,4,1,1,1,2009
04/04/09,2009,2,4,14,4,1,1,1,2009
03/26/09,2009,1,3,13,26,12,4,0,2008
04/05/09,2009,2,4,15,5,1,1,2,2009
04/14/09,2009,2,4,16,14,1,1,3,2009
04/14/09,2009,2,4,16,14,1,1,3,2009
03/23/09,2009,1,3,13,23,12,4,0,2008
11/20/09,2009,4,11,47,20,8,3,34,2009
05/05/06,2006,2,5,18,5,2,1,5,2006
05/05/06,2006,2,5,18,5,2,1,5,2006
04/12/06,2006,2,4,15,12,1,1,2,2006
04/12/06,2006,2,4,15,12,1,1,2,2006
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
03/03/09,2009,1,3,10,3,12,4,49,2008
11/22/08,2008,4,11,47,22,8,3,34,2008
12/06/08,2008,4,12,49,6,9,3,36,2008
12/16/09,2009,4,12,51,16,9,3,38,2009
12/09/08,2008,4,12,50,9,9,3,37,2008
03/27/06,2006,1,3,13,27,12,4,0,2005
12/09/08,2008,4,12,50,9,9,3,37,2008
12/04/08,2008,4,12,49,4,9,3,36,2008
12/04/08,2008,4,12,49,4,9,3,36,2008
12/04/08,2008,4,12,49,4,9,3,36,2008
03/06/09,2009,1,3,10,6,12,4,49,2008
03/06/09,2009,1,3,10,6,12,4,49,2008
03/06/09,2009,1,3,10,6,12,4,49,2008
03/06/09,2009,1,3,10,6,12,4,49,2008
12/16/05,2005,4,12,51,16,9,3,38,2005
03/22/06,2006,1,3,12,22,12,4,51,2005
11/30/05,2005,4,11,49,30,8,3,36,2005
03/01/09,2009,1,3,10,1,12,4,49,2008
03/01/09,2009,1,3,10,1,12,4,49,2008
03/01/09,2009,1,3,10,1,12,4,49,2008
10/29/06,2006,4,10,44,29,7,3,31,2006
10/29/06,2006,4,10,44,29,7,3,31,2006
10/29/06,2006,4,10,44,29,7,3,31,2006
12/08/05,2005,4,12,50,8,9,3,37,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
03/21/06,2006,1,3,12,21,12,4,51,2005
02/14/09,2009,1,2,7,14,11,4,46,2008
02/14/09,2009,1,2,7,14,11,4,46,2008
02/13/09,2009,1,2,7,13,11,4,46,2008
02/13/09,2009,1,2,7,13,11,4,46,2008
02/13/09,2009,1,2,7,13,11,4,46,2008
02/13/09,2009,1,2,7,13,11,4,46,2008
02/16/09,2009,1,2,8,16,11,4,47,2008
02/25/09,2009,1,2,9,25,11,4,48,2008
03/11/09,2009,1,3,11,11,12,4,50,2008
03/11/09,2009,1,3,11,11,12,4,50,2008
03/11/09,2009,1,3,11,11,12,4,50,2008
03/11/09,2009,1,3,11,11,12,4,50,2008
03/11/09,2009,1,3,11,11,12,4,50,2008
09/13/07,2007,3,9,37,13,6,2,24,2007
09/11/09,2009,3,9,37,11,6,2,24,2009
09/11/09,2009,3,9,37,11,6,2,24,2009
09/08/09,2009,3,9,37,8,6,2,24,2009
09/08/09,2009,3,9,37,8,6,2,24,2009
11/22/08,2008,4,11,47,22,8,3,34,2008
03/26/06,2006,1,3,13,26,12,4,0,2005
09/01/09,2009,3,9,36,1,6,2,23,2009
09/01/09,2009,3,9,36,1,6,2,23,2009
09/11/09,2009,3,9,37,11,6,2,24,2009
03/08/09,2009,1,3,11,8,12,4,50,2008
09/26/09,2009,3,9,39,26,6,2,26,2009
09/26/09,2009,3,9,39,26,6,2,26,2009
09/26/09,2009,3,9,39,26,6,2,26,2009
09/26/09,2009,3,9,39,26,6,2,26,2009
09/26/09,2009,3,9,39,26,6,2,26,2009
09/26/09,2009,3,9,39,26,6,2,26,2009
09/24/09,2009,3,9,39,24,6,2,26,2009
09/24/09,2009,3,9,39,24,6,2,26,2009
09/24/07,2007,3,9,39,24,6,2,26,2007
05/15/05,2005,2,5,21,15,2,1,8,2005
05/24/05,2005,2,5,22,24,2,1,9,2005
05/24/05,2005,2,5,22,24,2,1,9,2005
05/24/05,2005,2,5,22,24,2,1,9,2005
07/31/07,2007,3,7,31,31,4,2,18,2007
07/31/07,2007,3,7,31,31,4,2,18,2007
07/20/07,2007,3,7,29,20,4,2,16,2007
07/20/07,2007,3,7,29,20,4,2,16,2007
08/05/07,2007,3,8,32,5,5,2,19,2007
08/05/07,2007,3,8,32,5,5,2,19,2007
08/05/07,2007,3,8,32,5,5,2,19,2007
08/05/07,2007,3,8,32,5,5,2,19,2007
09/29/06,2006,3,9,39,29,6,2,26,2006
09/29/06,2006,3,9,39,29,6,2,26,2006
09/29/06,2006,3,9,39,29,6,2,26,2006
08/15/06,2006,3,8,33,15,5,2,20,2006
07/29/06,2006,3,7,30,29,4,2,17,2006
07/29/06,2006,3,7,30,29,4,2,17,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/07/06,2006,3,8,32,7,5,2,19,2006
08/01/07,2007,3,8,31,1,5,2,18,2007
08/01/07,2007,3,8,31,1,5,2,18,2007
06/24/10,2010,2,6,26,24,3,1,13,2010
04/11/06,2006,2,4,15,11,1,1,2,2006
04/11/06,2006,2,4,15,11,1,1,2,2006
04/11/06,2006,2,4,15,11,1,1,2,2006
03/21/05,2005,1,3,13,21,12,4,0,2004
06/11/10,2010,2,6,24,11,3,1,11,2010
06/11/10,2010,2,6,24,11,3,1,11,2010
09/25/06,2006,3,9,39,25,6,2,26,2006
04/13/08,2008,2,4,16,13,1,1,3,2008
04/13/08,2008,2,4,16,13,1,1,3,2008
04/13/08,2008,2,4,16,13,1,1,3,2008
07/16/10,2010,3,7,29,16,4,2,16,2010
09/16/07,2007,3,9,38,16,6,2,25,2007
07/03/10,2010,3,7,27,3,4,2,14,2010
07/07/10,2010,3,7,28,7,4,2,15,2010
07/07/10,2010,3,7,28,7,4,2,15,2010
08/15/07,2007,3,8,33,15,5,2,20,2007
09/19/07,2007,3,9,38,19,6,2,25,2007
09/19/07,2007,3,9,38,19,6,2,25,2007
07/13/10,2010,3,7,29,13,4,2,16,2010
06/28/10,2010,2,6,27,28,3,1,14,2010
07/22/10,2010,3,7,30,22,4,2,17,2010
07/22/10,2010,3,7,30,22,4,2,17,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
06/22/10,2010,2,6,26,22,3,1,13,2010
04/10/05,2005,2,4,16,10,1,1,3,2005
04/10/05,2005,2,4,16,10,1,1,3,2005
04/10/05,2005,2,4,16,10,1,1,3,2005
01/09/06,2006,1,1,2,9,10,4,41,2005
01/09/06,2006,1,1,2,9,10,4,41,2005
01/09/06,2006,1,1,2,9,10,4,41,2005
05/15/09,2009,2,5,20,15,2,1,7,2009
05/15/09,2009,2,5,20,15,2,1,7,2009
02/23/09,2009,1,2,9,23,11,4,48,2008
12/12/06,2006,4,12,50,12,9,3,37,2006
09/01/08,2008,3,9,36,1,6,2,23,2008
09/01/08,2008,3,9,36,1,6,2,23,2008
08/26/08,2008,3,8,35,26,5,2,22,2008
08/26/08,2008,3,8,35,26,5,2,22,2008
02/02/09,2009,1,2,6,2,11,4,45,2008
02/02/09,2009,1,2,6,2,11,4,45,2008
02/02/09,2009,1,2,6,2,11,4,45,2008
02/02/09,2009,1,2,6,2,11,4,45,2008
08/13/08,2008,3,8,33,13,5,2,20,2008
08/13/08,2008,3,8,33,13,5,2,20,2008
08/15/08,2008,3,8,33,15,5,2,20,2008
08/15/08,2008,3,8,33,15,5,2,20,2008
08/15/08,2008,3,8,33,15,5,2,20,2008
09/01/08,2008,3,9,36,1,6,2,23,2008
09/01/08,2008,3,9,36,1,6,2,23,2008
09/01/08,2008,3,9,36,1,6,2,23,2008
06/07/09,2009,2,6,24,7,3,1,11,2009
06/07/09,2009,2,6,24,7,3,1,11,2009
06/07/09,2009,2,6,24,7,3,1,11,2009
06/02/09,2009,2,6,23,2,3,1,10,2009
06/02/09,2009,2,6,23,2,3,1,10,2009
06/02/09,2009,2,6,23,2,3,1,10,2009
02/22/06,2006,1,2,8,22,11,4,47,2005
02/22/06,2006,1,2,8,22,11,4,47,2005
02/28/06,2006,1,2,9,28,11,4,48,2005
02/28/06,2006,1,2,9,28,11,4,48,2005
09/30/09,2009,3,9,40,30,6,2,27,2009
09/30/09,2009,3,9,40,30,6,2,27,2009
02/25/06,2006,1,2,8,25,11,4,47,2005
02/17/06,2006,1,2,7,17,11,4,46,2005
03/06/06,2006,1,3,10,6,12,4,49,2005
03/06/06,2006,1,3,10,6,12,4,49,2005
02/19/06,2006,1,2,8,19,11,4,47,2005
02/19/06,2006,1,2,8,19,11,4,47,2005
02/19/06,2006,1,2,8,19,11,4,47,2005
02/19/06,2006,1,2,8,19,11,4,47,2005
02/09/06,2006,1,2,6,9,11,4,45,2005
02/09/06,2006,1,2,6,9,11,4,45,2005
05/18/09,2009,2,5,21,18,2,1,8,2009
05/29/05,2005,2,5,23,29,2,1,10,2005
05/29/05,2005,2,5,23,29,2,1,10,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
12/18/05,2005,4,12,52,18,9,3,39,2005
12/18/05,2005,4,12,52,18,9,3,39,2005
12/18/05,2005,4,12,52,18,9,3,39,2005
11/17/05,2005,4,11,47,17,8,3,34,2005
12/16/05,2005,4,12,51,16,9,3,38,2005
12/16/05,2005,4,12,51,16,9,3,38,2005
11/28/05,2005,4,11,49,28,8,3,36,2005
11/28/05,2005,4,11,49,28,8,3,36,2005
11/28/05,2005,4,11,49,28,8,3,36,2005
12/04/05,2005,4,12,50,4,9,3,37,2005
12/04/05,2005,4,12,50,4,9,3,37,2005
12/01/05,2005,4,12,49,1,9,3,36,2005
12/01/05,2005,4,12,49,1,9,3,36,2005
12/01/05,2005,4,12,49,1,9,3,36,2005
11/30/05,2005,4,11,49,30,8,3,36,2005
07/05/07,2007,3,7,27,5,4,2,14,2007
07/05/07,2007,3,7,27,5,4,2,14,2007
07/05/07,2007,3,7,27,5,4,2,14,2007
06/15/09,2009,2,6,25,15,3,1,12,2009
06/15/09,2009,2,6,25,15,3,1,12,2009
02/08/10,2010,1,2,7,8,11,4,46,2009
02/08/10,2010,1,2,7,8,11,4,46,2009
01/15/10,2010,1,1,3,15,10,4,42,2009
02/04/10,2010,1,2,6,4,11,4,45,2009
02/04/10,2010,1,2,6,4,11,4,45,2009
02/04/10,2010,1,2,6,4,11,4,45,2009
01/15/10,2010,1,1,3,15,10,4,42,2009
01/30/10,2010,1,1,5,30,10,4,44,2009
02/01/10,2010,1,2,6,1,11,4,45,2009
01/24/10,2010,1,1,5,24,10,4,44,2009
11/05/05,2005,4,11,45,5,8,3,32,2005
11/19/05,2005,4,11,47,19,8,3,34,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
12/03/05,2005,4,12,49,3,9,3,36,2005
11/13/05,2005,4,11,47,13,8,3,34,2005
11/13/05,2005,4,11,47,13,8,3,34,2005
08/03/08,2008,3,8,32,3,5,2,19,2008
08/03/08,2008,3,8,32,3,5,2,19,2008
08/03/08,2008,3,8,32,3,5,2,19,2008
07/19/08,2008,3,7,29,19,4,2,16,2008
07/19/08,2008,3,7,29,19,4,2,16,2008
11/28/05,2005,4,11,49,28,8,3,36,2005
11/09/05,2005,4,11,46,9,8,3,33,2005
11/09/05,2005,4,11,46,9,8,3,33,2005
07/09/08,2008,3,7,28,9,4,2,15,2008
06/23/06,2006,2,6,25,23,3,1,12,2006
07/05/06,2006,3,7,27,5,4,2,14,2006
03/01/10,2010,1,3,10,1,12,4,49,2009
03/01/10,2010,1,3,10,1,12,4,49,2009
06/21/06,2006,2,6,25,21,3,1,12,2006
06/26/06,2006,2,6,26,26,3,1,13,2006
06/22/06,2006,2,6,25,22,3,1,12,2006
01/14/06,2006,1,1,2,14,10,4,41,2005
01/14/06,2006,1,1,2,14,10,4,41,2005
02/28/10,2010,1,2,10,28,11,4,49,2009
02/28/10,2010,1,2,10,28,11,4,49,2009
07/12/06,2006,3,7,28,12,4,2,15,2006
07/12/05,2005,3,7,29,12,4,2,16,2005
07/12/05,2005,3,7,29,12,4,2,16,2005
02/25/05,2005,1,2,9,25,11,4,48,2004
02/25/05,2005,1,2,9,25,11,4,48,2004
02/21/05,2005,1,2,9,21,11,4,48,2004
02/21/05,2005,1,2,9,21,11,4,48,2004
02/21/05,2005,1,2,9,21,11,4,48,2004
02/21/05,2005,1,2,9,21,11,4,48,2004
02/21/05,2005,1,2,9,21,11,4,48,2004
01/07/05,2005,1,1,2,7,10,4,41,2004
01/07/05,2005,1,1,2,7,10,4,41,2004
01/07/05,2005,1,1,2,7,10,4,41,2004
05/13/06,2006,2,5,19,13,2,1,6,2006
05/13/06,2006,2,5,19,13,2,1,6,2006
03/06/05,2005,1,3,11,6,12,4,50,2004
03/06/05,2005,1,3,11,6,12,4,50,2004
03/04/05,2005,1,3,10,4,12,4,49,2004
03/04/05,2005,1,3,10,4,12,4,49,2004
03/04/05,2005,1,3,10,4,12,4,49,2004
07/14/10,2010,3,7,29,14,4,2,16,2010
07/14/10,2010,3,7,29,14,4,2,16,2010
06/23/10,2010,2,6,26,23,3,1,13,2010
07/18/10,2010,3,7,30,18,4,2,17,2010
07/08/10,2010,3,7,28,8,4,2,15,2010
07/08/10,2010,3,7,28,8,4,2,15,2010
07/08/10,2010,3,7,28,8,4,2,15,2010
06/19/08,2008,2,6,25,19,3,1,12,2008
06/04/08,2008,2,6,23,4,3,1,10,2008
07/24/10,2010,3,7,30,24,4,2,17,2010
07/24/10,2010,3,7,30,24,4,2,17,2010
06/10/09,2009,2,6,24,10,3,1,11,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
06/26/09,2009,2,6,26,26,3,1,13,2009
06/21/08,2008,2,6,25,21,3,1,12,2008
06/02/08,2008,2,6,23,2,3,1,10,2008
06/02/08,2008,2,6,23,2,3,1,10,2008
06/05/08,2008,2,6,23,5,3,1,10,2008
05/27/08,2008,2,5,22,27,2,1,9,2008
01/19/09,2009,1,1,4,19,10,4,43,2008
01/19/09,2009,1,1,4,19,10,4,43,2008
01/19/09,2009,1,1,4,19,10,4,43,2008
06/10/08,2008,2,6,24,10,3,1,11,2008
02/24/05,2005,1,2,9,24,11,4,48,2004
02/24/05,2005,1,2,9,24,11,4,48,2004
02/24/05,2005,1,2,9,24,11,4,48,2004
02/24/05,2005,1,2,9,24,11,4,48,2004
02/16/05,2005,1,2,8,16,11,4,47,2004
02/16/05,2005,1,2,8,16,11,4,47,2004
02/09/05,2005,1,2,7,9,11,4,46,2004
02/28/05,2005,1,2,10,28,11,4,49,2004
02/28/05,2005,1,2,10,28,11,4,49,2004
02/28/05,2005,1,2,10,28,11,4,49,2004
02/28/05,2005,1,2,10,28,11,4,49,2004
09/23/10,2010,3,9,39,23,6,2,26,2010
09/23/10,2010,3,9,39,23,6,2,26,2010
03/11/05,2005,1,3,11,11,12,4,50,2004
03/07/05,2005,1,3,11,7,12,4,50,2004
05/22/08,2008,2,5,21,22,2,1,8,2008
05/04/08,2008,2,5,19,4,2,1,6,2008
02/24/06,2006,1,2,8,24,11,4,47,2005
05/12/08,2008,2,5,20,12,2,1,7,2008
05/08/08,2008,2,5,19,8,2,1,6,2008
05/08/08,2008,2,5,19,8,2,1,6,2008
05/17/08,2008,2,5,20,17,2,1,7,2008
05/12/08,2008,2,5,20,12,2,1,7,2008
03/02/06,2006,1,3,9,2,12,4,48,2005
03/02/06,2006,1,3,9,2,12,4,48,2005
03/02/06,2006,1,3,9,2,12,4,48,2005
03/01/06,2006,1,3,9,1,12,4,48,2005
02/05/06,2006,1,2,6,5,11,4,45,2005
02/05/06,2006,1,2,6,5,11,4,45,2005
02/13/06,2006,1,2,7,13,11,4,46,2005
02/13/06,2006,1,2,7,13,11,4,46,2005
02/13/06,2006,1,2,7,13,11,4,46,2005
02/13/06,2006,1,2,7,13,11,4,46,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
04/13/08,2008,2,4,16,13,1,1,3,2008
04/13/08,2008,2,4,16,13,1,1,3,2008
12/05/05,2005,4,12,50,5,9,3,37,2005
12/05/05,2005,4,12,50,5,9,3,37,2005
04/18/08,2008,2,4,16,18,1,1,3,2008
04/03/08,2008,2,4,14,3,1,1,1,2008
04/03/08,2008,2,4,14,3,1,1,1,2008
11/16/05,2005,4,11,47,16,8,3,34,2005
11/16/05,2005,4,11,47,16,8,3,34,2005
11/24/05,2005,4,11,48,24,8,3,35,2005
11/24/05,2005,4,11,48,24,8,3,35,2005
05/30/09,2009,2,5,22,30,2,1,9,2009
07/03/09,2009,3,7,27,3,4,2,14,2009
07/03/09,2009,3,7,27,3,4,2,14,2009
07/03/09,2009,3,7,27,3,4,2,14,2009
07/03/09,2009,3,7,27,3,4,2,14,2009
06/27/09,2009,2,6,26,27,3,1,13,2009
06/27/09,2009,2,6,26,27,3,1,13,2009
06/27/09,2009,2,6,26,27,3,1,13,2009
11/28/07,2007,4,11,48,28,8,3,35,2007
11/28/07,2007,4,11,48,28,8,3,35,2007
11/28/07,2007,4,11,48,28,8,3,35,2007
06/30/09,2009,2,6,27,30,3,1,14,2009
11/27/05,2005,4,11,49,27,8,3,36,2005
04/26/08,2008,2,4,17,26,1,1,4,2008
